,date,review,rating,isEdited,title,userName
856,2021-09-26 05:40:25,What’s wrong ?!  The bank doesn’t read reviews ??,1,False,Dbs posb app all crash,Fuhrerlau
857,2021-02-17 15:00:31,App is always down and lagging especially during transactions,1,False,Lagging,youknowmr
858,2019-12-05 08:47:45,"Mediocre app keeps crashing.
Very poor considering it comes from a nation’s top bank.",1,False,Mediocre,sundayolis
859,2021-04-07 06:15:56,This app (with the DBS one) fails to launch on my iPhone 7 Plus. Terrible.,1,False,Does not launch on older iPhones,dksenofi
860,2023-04-12 13:35:16,apps has bug.  the apps prevent u from signing out,3,False,this apps has bug,bl163
861,2019-11-30 21:18:47,When will be fix?,1,False,Crashing :(,IzZ_25
862,2022-10-04 22:56:12,the badge notification appears on the app while there is no notification to attend to. please fix this,1,False,badge notification bugs,qwertyuopsdfg
863,2022-02-22 03:53:28,want pay now ppl cannot press their number ? their number on the same bar as the search bar how press ? want tf money everytime load so long ? problem sia .,1,False,posb,lucius iscariot
864,2021-01-10 06:54:42,I have the latest version and the app keeps timing out.  Do something abt it.,1,False,App keeps timing out,Bbccc. Vv
865,2020-05-28 14:38:06,"What happened to Face ID? After the upgrade, FaceID function disappeared, and I can’t find find where I can reactivate it!",1,False,Face ID,Alvin B23
866,2020-04-25 03:47:11,Face ID does not work. chatbot failed to start up. Personalization of name failed to take effect.,1,False,App Issues,Treach17
867,2019-12-17 12:34:59,App keeps crashing upon launch. Please fix.,1,False,App keeps crashing,Faellyn
868,2022-04-02 02:50:06,Uploading photo QRcode doesn’t works.,2,False,Paynow,eva03_sg
869,2022-11-29 02:10:20,hello? u want me to create a token each time i log in?,1,False,Prompted to create token every login,Sammyqtpie9999
870,2021-10-26 03:25:03,"Pls fix the keyboard in the next update, it’s so frustrating!!",1,False,Bad keyboard design,frivooo
871,2020-04-27 08:03:03,"Hi, to whom it may concern. Your app hanged after I enter the handphone token. Please check. This problem being there for past 3 days",1,False,App hanged,Lawrence lek
872,2019-12-09 07:02:45,App doesn’t work after update on iOS. Please fix.,1,False,App not working,notBacon
873,2019-12-06 01:29:32,I don't know why app keeps crashing on the lastest IOS. Update please ...,1,False,Keep crashing,Fatinah123
874,2019-12-01 07:00:16,Please fix your app. It can’t be opened at all. It refuse to open.,1,False,App keep on crashing,Aficolee
875,2023-08-30 16:55:42,Using the app causes the phone to overheat and I get a dim screen. Poorly optimised app!,1,False,App ruins iphone,Otan679
876,2021-11-10 06:04:15,"Always state session timeout, have to login more than 7-10 times than can assess.",1,False,SESSION TIMEOUT,ApachiAzlinda
877,2019-12-04 11:00:00,Automatically shutdown the app once I click on it.,1,False,App not working,wong0609
878,2019-12-04 04:13:56,Idk what’s wrong keep crashing it’s annoying,1,False,App keep crashing,Aryl((:
879,2022-01-19 09:01:46,Hangs your phone per use. Why bother.,1,False,Don’t bother,さんじ
880,2020-04-05 12:43:22,I like it so much! Thanks POSB,5,False,⭐️⭐️⭐️⭐️⭐️,Badzboyzclubz
881,2019-12-02 05:31:28,"After update, i can’t even open the app.",1,False,App won’t load.,Boozegalore
882,2023-03-13 07:49:11,Great service!,5,False,⭐️⭐️⭐️⭐️⭐️,Maeskieee
883,2020-02-12 11:46:29,I cant log into my acct on this app after the update. Pls verify. Ty,1,False,Log in fail,ardzero
884,2020-02-06 14:34:30,App doesn’t work at all. Best digital bank?! You gotta be kidding,1,False,App doesn’t work at all,EmilyLi21
885,2019-12-05 08:00:03,"Can’t open the app at all, crashed. 
Disappointing & inconvenience",1,False,App not working,PiNk!3 MaNdY
886,2023-11-15 23:26:44,please look into this,1,False,multiple request to setup digital token even though i’ve done it at least 3 times,gl2280
887,2020-06-12 18:21:42,A very useful and good app for internet banking with POSB and DBS,5,False,POSB,JaslynL
888,2021-02-23 00:04:50,App has not been working. Phone model: iPhone 8 Plus,1,False,App not working,jeetyrr
889,2020-09-15 07:36:20,Couldn’t log in and do any transactions.,1,False,App is not working,katness1177
890,2023-08-12 12:14:45,"Every time I tried to pay now, I was asked to set up digital token every single time….
FFFFFFFUUUUUUUCCCCCCCCCCKKKKKKKK",1,False,Digital token,limpehbuasong
891,2021-03-31 05:58:12,Need 2nd attempt to launch the app on IOS.,1,False,Unable to launch the app,ezlinks user
892,2020-12-31 05:44:46,No way to turn off,1,False,Too muchs ads,hxh147
893,2023-12-18 21:55:17,Fantastic,5,False,Great,Samy Kumar Jai scaffold
894,2019-11-14 07:33:37,I need to update my particulars. Fix this,2,False,Digital Token Not Working!,PSkinns
895,2023-11-16 06:20:04,DBS hello!?!? Does it make any sense here !!,1,False,I have to register digital token 5 times in 2 days?,Tyrant88G
896,2020-06-03 06:00:34,After IOS 13.5.1 update face ID for logging into app don't work.,1,False,Face ID doesn't work.,Lindalow
897,2022-10-27 12:11:54,"Hi, the Face ID login is not working for iPhone 13, with the latest iOS 16.1.",1,False,Face login not working for iPhone 13,Jee Heng
898,2021-07-31 01:29:04,Can’t open app. Black screen n crash… -.-,1,False,App crash,Ajajisjeyiw
899,2020-12-05 14:34:47,It hangs as I started the app. 😓,1,False,Doesn’t work probably?,*badstart
900,2020-02-13 00:18:31,Why FaceID is not working after the upgrade?,2,False,Face ID,Ethan_jan Animations
901,2020-09-11 13:45:57,Bad update recently. Sep’2020. Totally can’t log in!,1,False,After recent update app fail,Top-up failure
902,2021-11-24 04:31:27,Fix it,1,False,CAN’T log in the account,Mike katana
903,2021-04-21 12:51:48,"less than 1 min into the app, my phone becomes extremely warm. am using a 12 pro. pls do something about it...",1,False,app causes phone to heat up,Tanjs123
904,2020-12-26 05:21:55,App start at front page,1,False,App not working!,ryzq26
905,2020-02-16 01:44:32,This apps also can’t log in at all.,1,False,Posb digital bank,ramlone
906,2020-11-15 02:37:30,App doesnt work on my iphone 12 pro max despite numerous attempts,1,False,Doesnt work,jw1234443
907,2019-12-04 15:07:06,Please fix it soon.,1,False,App crashes upon launching it,Delzx
908,2020-12-20 05:24:04,App is not responding on my iPhone X. Doesn’t work on IOS 14.2.  Please assist,1,False,Unable to open App on iPhone X,Masha Amo'in
909,2020-11-28 08:21:24,Unable to enter app stuck,1,False,Unable to enter app,dickshon
910,2021-01-09 04:15:27,Cannot open app.,1,False,Waste time,yodelehyihu
911,2020-09-22 07:57:26,So bad update,1,False,Always crash,Sgyg72
912,2019-11-11 23:20:13,go fix your “manage digital token” thingy laaaaa ... walao i want use also cannot ..,1,False,Fix your app LOL,mfairuz11
913,2023-05-30 00:59:25,Rubbish,1,False,Fixed your stupid app,jesus is a dog
914,2023-01-08 05:47:11,What the hell is this POSB app ? Why suddenly asked me for set up your Token?,1,False,Angry and Frustrated,UFBX1
915,2021-01-25 08:48:35,"preference set to no marketing material, yet still pushing in app ads. 
extremely slow loading jobs, despite using 2020 model.",1,False,doesn’t honor user preference,^_han_^
916,2020-12-07 14:32:00,Please fix,1,False,App keep crashing,Blahblah yo
917,2021-01-18 02:18:27,Kindly review ur app. It’s taking donkey years to load,1,False,App can’t load,Kips192
918,2020-12-08 09:49:30,"2 day cannot log in thousand time🙂🙂🙂
What wrong with your🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂",1,False,cannot log in,&;$:&/&!/!;'dksjsha
919,2023-10-14 03:50:59,"Dun force ppl to update to use paynow, what crap is this",1,False,Dun force ppl to update to use paynow,cookmydick
920,2023-04-15 01:59:50,Super good service!,5,False,POSB,Ong Cheng Hai
921,2021-07-31 11:01:19,awesome app ❤️ good job guys!,5,False,all easy,Jessie Teh
922,2020-07-14 09:04:47,Fast,5,False,Good app,Saint20938
923,2020-04-14 01:39:54,good，fast，smooth,5,False,good，fast ，smooth,rainHsu0402
924,2023-05-03 12:48:21,Nice app and good for transection,5,False,Ponnam Rajashekar,Ponnam Rajashekar
925,2022-05-24 14:42:24,Cannot transfer how?,1,False,Rubbish,Ashton0104
926,2022-05-07 02:33:39,"Hi , why the apps PAY & TRANSFER hang ? Can you solve this problem ASAP",1,False,PAY & TRANSFER,Kent 69
927,2019-12-08 10:40:48,Your app keep shutting down!!!!! Whats wrong with you guys? FIX IT..!!!!!,1,False,Frustrated,Icedinoooo
928,2019-12-05 02:13:09,app keep crashing whenever i try to open. tot cimb had the worst banking app. this is even worse. how can u force ppl to use the digi token to login with such an unstable app?,1,False,worst banking app.,iptvlover
929,2023-09-26 11:19:56,Created a huge inconvenience,1,False,Paynow not working,Wangwangdeyu
930,2023-01-15 13:34:37,"no chinese support, no sms notifications when i there’s transactions deposited.",1,False,"no chinese support, no sms notifications",Musicloves😃
931,2020-05-10 03:15:16,Always clash!,1,False,One of the worse banking app,whysoinconvenient
932,2020-06-12 14:43:45,Face ID doesn’t work after I updated the app,1,False,Face ID,Zkkkkkkkkkk
933,2019-11-29 12:32:27,after update cant login anymore pls fix the problem,1,False,cant login,Lohngiehung
934,2023-03-29 04:22:01,stupid app give me my money,1,False,worst time to have down digital services,gghnbvybvyhh
935,2020-12-05 16:45:38,While using this application iPhone heats up near rear cameras,1,False,iPhone12 Pro Max is heating up,Max_SG
936,2020-11-22 18:30:10,keeps crashing even tho app is up to date,1,False,keep crashing non stop,greeengiraffe
937,2021-11-26 10:26:12,i suggest you spend time doing proper work rather than deleting my review.,1,False,shameless,can't playback
938,2020-12-26 02:42:44,The app hangs upon launching on iPhone 8 Plus. Please review and rectify. Thanks,1,False,App on iPhone 8 hangs,163642
939,2020-12-17 06:50:09,App unable to work on iphone 8 plus iOS14.2 And 14.3,1,False,App unable to work,draxander
940,2020-06-10 13:39:25,Swiftly,5,False,Great Application,VHFlljjgf
941,2020-12-28 11:52:08,"Good job, Devs.",5,False,Love the Ease. Love the Animations!,Shariff666
942,2020-03-29 00:25:00,Can’t log in. It display  “The COMPANY_CODE_KEY can’t be found”.,1,False,Log in issue,Niki Kratos
943,2019-12-08 10:27:42,after the update.. keep on auto sign in failed.,1,False,update issue,matthewrealm2
944,2023-03-29 06:49:41,"Be smart abit la. If you want to fix your system, do it when everyones ASLEEP. NOT IN THE MIDDLE OF THE AFTERNOON",1,False,Ugh,Mambo giraffe
945,2021-11-24 06:05:48,"What’s going on with this app? Can’t do anything... huh 😞😞😞,,,,",1,False,Disgusting,alamin4022
946,2020-05-12 06:53:41,Useful!!!,5,False,App,wanbusa
947,2020-01-21 03:41:05,The worst Ibanking app of all Ibanking...go and get better tech guys,1,False,Worst of all,johntorro
948,2021-04-02 13:00:58,"After the recent update, the Apps HANG. That include the DBS Apps. Same issue, Both Apps HANG",1,False,Apps HANG,Disappointed @
949,2020-02-14 10:27:59,Please fix the bugs!,1,False,Peek balance and Face ID login gone ??,pktcr
950,2021-09-22 10:18:17,Why’s the wrong not Support my iPhone 🤔,1,False,Not support ISO15,nurahamed
951,2021-02-09 10:36:05,这是我用过最烂的网上银行👎🏻还不如大马的网上银行来得好,2,False,烂,SofiaChan916
952,2024-01-28 05:54:13,I wud minus star if I could 😡,1,False,Disappointing,FDbsDs
953,2023-10-09 23:30:47,Very good,5,False,Posb,Z-Din
954,2020-02-12 02:46:36,"Why need to upgrade the POSB, now it’s really troublesome.",1,False,Why,ZAHIDAHMAD88
955,2021-11-24 06:20:48,IT dept incapable of restoring application to work. What a pathetic bank….disgrace…,1,False,Worst app ever,njsormfffffjwiwjdj
956,2023-05-01 07:01:50,Poor integration with Ezylink. Inconvenient integration : interoperability with Paylah,1,False,Poor Integration,iloveraspberrypi
957,2021-10-28 06:51:36,Every time lesson timeout,1,False,Lesson Time out 🥴,dex_lee
958,2020-11-23 00:27:26,this app and dbs ibanking are useless i can't even get into both apps,1,False,horrible app fix it !!!,LastTutan
