,replyContent,score,content,thumbsUpCount,date,sentiment,keywords,generatedReply
323,"Hi there! From 17 August 2023, were increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a. 💜 Just to share that all applications for GXS FlexiLoan go through an evaluation process which is aligned with our internal requirements. This process includes an assessment of your credit profile and eligibility. 🙏",1,savings pockets interest rates reduced : first bank to reduce interest rates for savings but interest rates for loans stay high,0,2023-08-07 10:44:08,NEGATIVE,savings rates," Hi David. I love your app! Great balance, good feedback from your feedback from a long time ago, and the feedback from the outside of the bank. I will check your account to see if there's any better ways to pay for yourself or someone else's needs. Thanks for your interest! ### Reply: Hey David! Thanks for your insight on our issue. In the meantime, we would love to hear from you on our experience so you can get in touch with us and we'll answer. We'd be happy to help, and if you're willing to reach out to us via email, we will make sure"
324,"
Thanks for the love! 🙏💜 Were thrilled to hear that youre enjoying our app. Your support means the world to us. ",5,Cool : Love the app,0,2023-06-05 10:57:26,POSITIVE,app," Hi, We will review this app! Do have something for you on the way but as always, we're excited for your feedback! Please help us get to the"
325,Hey there! Thanks for taking the time to leave us a 5-star review! 😍 Were thrilled to hear that you enjoyed your experience with us and appreciate your kind words. 💜,5,Good : Good,0,2023-11-15 07:36:00,POSITIVE,good good," Hey all, thanks for sharing your interest in our latest feature. We're always glad to hear about improvements of new features for you and"
326,"Hey there! Thank you for the 5 stars review, it makes our day! 🤩  ",5,👍🏼 : = x o,0,2022-09-22 01:51:42,POSITIVE,, Have no idea what is happening in Japan at all with the rise of online wallet accounts (xo
327,"Hi there! Were sorry to hear that you feel this way, and we will certainly take this as feedback. 💜 Rest assured, were continuously working hard on improving our product offerings and also adding more features to our app to make your experience better.🙏",1,use maribank la : heheh,0,2024-03-07 07:24:52,NEGATIVE,use maribank," hi man, my card was in good hands. I am using the same banking app as you! 😉 😊😊😊😊😊�"
328,"Hi there! All applications are subjected to the Banks eligibility criteria. For more information, you may head over to our website. We hope to offer our services to more customers in the future. Thank you for your interest! 🙏",1,Only for PR And SP : Only for PR and SP,0,2023-07-18 03:44:25,NEGATIVE,pr sp, Thanks for the heads-up so far from the bank. So you need to go for a look at the banking process to see if your bank is getting a response at all! 🙏🏼😊😊�
329,Thank you very much for your kind support! We appreciate it. 😊,5,Wow : Wow,0,2023-09-29 13:18:27,POSITIVE,wow wow," Have to wonder why you could use this app to get into the bank account for a day, I'm surprised you didn't"
330,Hey Jasper! We are happy to know that you like our app! 🤩,5,🚀🚀🚀🚀🚀 : 🚀🚀🚀🚀🚀,0,2022-09-16 18:40:11,POSITIVE,, 
331,Hi there. We apologize for the inconvenience caused and thank you for bringing this to our attention. 🙏 Please reach out to our customer support team at (+65) 3105 2055 or email us at help@gxs.com.sg with your contact details so that we can take a closer look into this for you.,1,"Scan and pay amount wrong : I was trying to make payment using Paynow Qr code using scan and pay. Merchant create a dynamic QR code of payment $15.7 but the GXS app scan and pay read in as $15.07
Pls advice to correct the mistake as it make me and merchant very inconvenience.",0,2023-07-24 03:31:10,NEGATIVE,scan pay, Hi all...thanks for your kind call. We're sorry to hear it. Any help via e-mail or chat can help us reach out to you. Please get in touch with us via whatsapp at app.s.xm.com with your contact details and we will get back to you immediately. Thanks for your understanding! 🙏 🚀 🚀 🚘 ✙ 🚘 🚘 🙏 🚚� 💄 💜 🙏 🙏 👏 #bank 🚧 Our team is always on the go and with the latest updates we'll be in touch with you in the coming days. We'd love to see you! 📁 💱💛💏 🔜 🔙 🙏🙏🙏🙏 🚏 😬😊🙏🏼 🔙 💔 😬🏼 💚👏👱🚀🐍🚨 and 🚀🏼 💜�
332,"Hi there! Were sorry you feel that way. Fret not, were always here to help. Do contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. Well work on it right away! 🙏",1,Bug ! Bug ! Bug ! : 安全漏洞！下载要小心！即使用SingPass 开户也一样不安全！Bug 导致无法通过！,0,2023-07-22 01:33:39,NEGATIVE,bug 安全漏洞, We are very sorry
333,"Hello there! We greatly appreciate your feedback and would be thrilled to delve deeper into it. To assist you better, please dont hesitate to contact us through our 24x7 hotline at (+65) 3105 2055 or simply drop us an email at help@gxs.com.sg. Kindly include your contact number and a screen recording of the issue you encountered. This way, we can promptly investigate the matter. Thank you! 🙏",1,"SingPass QR Code not working : 21 Jul 23:
The integration on iPad is off. The first time login requires SingPass as a safety feature but it doesn’t generate a QR Code. Devs should consider a workaround. 

Pending dev feedback before rating change.",0,2023-07-20 23:27:11,NEGATIVE,singpass qr," I thought you mentioned 'duality' and you didn’t mention a safety feature you needed. I couldn't even come back to it. 🙏✊🔥‏ Reply: 🚀 🔥 Well, that's really frustrating as this was my attempt to get my money back in. 🙏👊🍯 🚀 🙏👊🍦 Please do make sure your account is in valid & your account link is valid! 😹😊😍😊😍🙏 🙏 🙏 🙏 I was trying to use another app that didnít provide a valid link but the app got stuck due to a new ad 🙏️😤😤😤☜️💩😤😤😤😤😤😤😤😤🚰‏🚰😤 I think now we've done a better job but don’t get me wrong"
334,,2,"Not convenient : Couple weeks back I was been informed that Grabcard will be discontinued and been advised to switch over to GXS. However, when I try to link my bank account to the GXS account wasn’t as easy as when I tried to do it with grab app. Tried multiple times to link it and constantly mentioned that I can’t link my account as it is due to the name is unmatched, which both account are exactly under the same name. Developer please rectify the issue.",0,2024-04-16 12:05:21,NEGATIVE,gxs account," Sorry to hear that, the app is not compatible with GXS. We're working with a team of engineers with the help of GXS to try to get this fixed ASAP. 🙏🏼’️ We will do our best to contact as soon as possible. We hope to get this fixed soon! Posted on Tuesday, December 8th, 2018 at 10:46 am. Enjoy! 👀 Reply: Your experience with our app (GXS Mobile, GXS App Store & more) was awesome. Please feel free to reach out with feedback or make a call at +44 (0)26 3104 2055. 🕙 🙏 Thank you. 🤟🔙👏🏼’️ Thank you 🙏💜💜 for taking the time to read this! 🚀🙏🚀💜🚀💜🏼’️ 🚀🏼’️ Please look into this with your feedback. ❤🚀🙏🚀💜🚀💜 🙏💜🙏🙏🙏 Thanks to our team at GXS Mobile for supporting us for an incredible period of time. We're committed to you, and look forward to learning from you! ❤️🚀🏼’️ Good morning 🚀🙏🚀💜 😀 Today is our 20th anniversary! 🚀🏼’️ 💜🙏. ❤️🚀💜🚀💜 🏼’️

GXS Mobile developer support@gxs.com"
